JB
고현정,SBS 연기대상 대상,2010,SBS 연기대상 10대 스타상,2010,제5회 서울드라마어워즈 한류부문 여우주연상,2010,제37회 한국방송대상 탤런트상,2010,제46회 백상예술대상 TV부문 대상,2010,제22회 한국PD 대상 탤런트 부문 출연자상,2010,MBC 연기대상 대상,2009,제10회 방송인상 방송연기자상,2009,제7회 부산영화평론가협회상 신인여우상,2006,SBS 연기대상 10대 스타상,2005,SBS 연기대상 빅스타상,2000,제28회 백상예술대상 신인연기상,1992,제33회 미스코리아 선발대회 선,1989
공명,제8회 대한민국 베스트 스타상 신인상,2019,제24회 춘사영화제 신인남우상,2019
공승연,KBS 연기대상 베스트 커플상,2018,SAF 연예대상 여자 신인상,2016,SBS 연기대상 뉴스타상,2015
공유,올해의 브랜드 대상 올해의 남자배우​,2017,제53회 백상예술대상 TV부문 남자 최우수연기상,2017,미국 드라마피버어워즈 베스트 배우상,2017,제48회 납세자의 날 모범납세자 대통령표창,2014,제32회 청룡영화상 인기스타상,2011,MBC 연기대상 남자 우수상,2007,MBC 연기대상 미니시리즈 연기상,2006,SBS 연기대상 뉴스타상,2003
공형진,SBS 연예대상 파워FM부문 라디오DJ상,2014,SBS 연기대상 미니시리즈부문 조연상,2006
공효진,KBS 연기대상 대상 (동백꽃 필 무렵),2019,KBS 연기대상 베스트 커플상 (동백꽃 필 무렵),2019,제37회 황금촬영상 최우수 여우주연상 (미씽 : 사라진 여자),2017,SAF 연기대상 로맨틱코미디부문 여자 최우수연기상,2016,스타의 밤 대한민국 톱스타상 시상식 톱스타상 (미씽 : 사라진 여자),2016,KBS 연기대상 베스트 커플상,2015,제52회 대종상영화제 여자인기상,2015,SBS 연기대상 미니시리즈부문 여자 최우수연기상,2014,SBS 연기대상 베스트커플상,2014,제34회 청룡영화상 청정원 인기스타상,2013,스타일아이콘어워즈 본상,2013,제33회 청룡영화상 인기스타상,2012,제48회 백상예술대상 TV부문 여자 최우수 연기상,2012,MBC 드라마대상 미니시리즈부문 여자 최우수상,2011,MBC 드라마대상 여자 인기상,2011,MBC 드라마대상 베스트 커플상,2011,제5회 Mnet 20's Choice 핫 스타일아이콘상,2011,제5회 Mnet 20's Choice 핫 드라마스타 여자상,2011,MBC 연기대상 여자 최우수상,2010,MBC 연기대상 베스트 커플상,2010,제3회 스타일 아이콘 어워즈 스타일 리더상,2010,CETV 6주년기념 아시아 10대스타상,2010,제8회 뉴욕아시아영화제 떠오르는 아시아스타상,2009,제1회 KMDB 초이스 어워드 여우주연상 (미쓰 홍당무),2009,올해의 여성영화인상 연기상,2008,제11회 디렉터스 컷 시상식 올해의 연기자상,2008,제7회 대한민국 영화대상 여우주연상,2008,제9회 대한민국 영상대전 영화배우 부문 포토제닉상,2008,MBC 연기대상 여자 최우수상,2007,제6회 대한민국 영화대상 여우조연상,2007,제10회 앰네스티 언론상 특별상 (고맙습니다),2007,그리스 테살로니키 국제영화제 여우주연상,2006,KBS 연기대상 베스트 커플상,2003,KBS 연기대상 우수연기상,2003,KBS 연기대상 네티즌상,2003,MBC 연기대상 인기상,2002,제38회 백상예술대상 TV 여자신인연기상,2002,SBS 연기대상 뉴스타상,2001,제36회 백상예술대상 영화부문 여자신인연기상,2000
곽동연,KBS 연기대상 청소년 연기상,2014,제5회 코리아드라마어워즈 아역상,2012
구혜선,제13회 대한민국 사회공헌대상 서울시장상,2018,제2회 행복나눔인 보건복지부 장관상,2013,제6회 서울노인영화제 청년감독상,2013,제1회 대한민국 실천대상 문화예술부문,2012,제14회 대한민국 디자인대상 디자인부문 지식경제부장관상,2012,제12회 쇼트쇼츠 국제단편영화제 화제상,2010,제26회 부산 아시아 단편 영화제 관객상,2009,KBS 연기대상 중편드라마부문 여자 우수연기상,2009,KBS 연기대상 베스트커플상,2009,KBS 연기대상 네티즌상,2009,야후! 아시아 버즈 어워드 아시아 여자 아티스트상,2009,제4회 앙드레김 베스트 스타 어워드 여성스타상,2009,SBS 연기대상 뉴스타상,2007,KBS 연기대상 신인연기상,2006
권나라,KBS 연기대상 여자 신인상 (닥터 프리즈너),2019,제12회 코리아드라마어워즈 여자신인상,2019
권상우,제6회 아시아모델상시상식 아시아스타상,2011,SBS 연기대상 드라마스페셜 부문 남자 최우수연기상,2010,SBS 연기대상 10대 스타상,2010,스타일아이콘어워즈 남자탤런트부문,2009,제44회 백상예술대상 영화부문 남자인기상,2008,한일문화상 민간외교부문,2007,제3회 앙드레김 베스트 스타 어워드 스타상,2007,한국영화인협회 올해의 영화인상 특별부문,2005,제42회 저축의 날 대통령표창,2005,제41회 대종상영화제 남자인기상,2004,제40회 백상예술대상 영화부문 인기상,2004,제25회 청룡영화상 인기스타상,2004,SBS 연기대상 10대스타상,2003,SBS 연기대상 네티즌 최고인기상,2003,제20회 코리아베스트드레서상 남자배우부문,2003,제40회 대종상영화제 남자신인상,2003,제39회 백상예술대상 남자 신인 연기상,2003,SBS 연기대상 뉴스타상,2002
길은혜
김갑수,KBS 연기대상 장편드라마부문 남자 우수 연기상,2015,대한민국 대중문화예술상 국무총리표창,2013,MBC 방송연예대상 코미디시트콤부문 남자 최우수상,2011,KBS 연기대상 남자 최우수연기상,2010,제4회 Mnet 20's Choice 가장 영향력 있는 스타 20인,2010,SBS 연기대상 10대 스타상,2006,SBS 연기대상 최우수연기상,2006,SBS 연기대상 남자조연상,2005,부산국제영화제 영평상 남우조연상,2003,일본영화비평가협회 아시아친선상,2003,KBS연기대상 남자우수연기상,2001,제33회 대종상 남우주연상,1995,제31회 백상예술대상 영화부문 남자주연상,1995,청룡영화제 남자조연상,1994,춘사영화제 신인연기상,1994,제18회 서울연극제 남자연기상,1994,제28회 동아연극제 남자연기상,1991,제15회 서울연극제 남자연기상,1991,백상예술대상 TV부문 신인상,1990,제13회 영희 연극상,1988,오영진 연극상,1984
김강우,MBC 연기대상 주말특별기획부문 남자 최우수연기상,2018,제25회 토리노 국제영화제 남우주연상,2007,제6회 부산영화평론가협회상 신인남우상,2005
김견우
김규리,MBC 방송연예대상 MC부문 인기상,2012,제1회 SBS 희망내일 나눔대상 나눔인상 연예인부문,2011,MBC 연기대상 우수상,2004,KBS 연기대상 신인연기상,2001,영화평론가상 신인여배우상,2000,백상예술대상 신인여배우상,2000
김남길,SBS 연기대상 대상 (열혈사제),2019,그리메상 시상식 최우수 남자연기자상,2019,제10회 대한민국 대중문화예술상 국무총리 표창,2019,제1회 아시아콘텐츠어워즈 남자배우상,2019,제46회 한국방송대상 연기자상,2019,제14회 서울드라마어워즈 한류드라마 남자연기상,2019,SBS 특별상,2019,아시안 필름 어워드 아시아 라이징스타상,2014,제46회 백상예술대상 TV부문 남자 신인연기상,2010,MBC 연기대상 남자 우수상,2009,MBC 연기대상 베스트커플상,2009,제2회 스타일아이콘어워즈 TV부문 뉴아이콘상,2009,제17회 대한민국 문화연예대상 영화부문 신인상,2009
김다솜,SBS 연기대상 여자 신인연기상,2017
김래원,SAF 연기대상 장르&판타지드라마부문 남자 최우수연기상,2016,SBS 연기대상 방송3사 PD가 뽑은 프로듀서상,2015,SBS 연기대상 10대 스타상,2011,SBS 연기대상 특별기획부문 남자 최우수연기상,2011,SBS 연기대상 10대 스타상,2008,제2회 코리아드라마어워즈 남자우수상,2008,제43회 저축의 날 대통령 표창,2006,제41회 백상예술대상 인기상,2005,SBS 연기대상 드라마 인기상,2004,제41회 대종상영화제 남자신인상,2004,MBC 연기대상 최우수상,2003,MBC 연기대상 인기상,2003,제21회 청룡영화제 신인남우상,2000
김명민,KBS 연기대상 대상,2018,KBS 연기대상 베스트 커플상,2018,KBS 연기대상 네티즌상,2018,제30회 청룡영화상 남우주연상,2009,"제46회 대종상영화제 남우주연상, 남자 인기상",2009,제36회 한국방송대상 개인상부문 탤런트상,2009,제21회 한국PD대상 탤런트부문 출연자상,2009,제45회 백상예술대상 TV부문 남자 최우수연기상,2009,제9회 방송인상 방송연기부문 방송인상,2008,MBC 연기대상 대상,2008,제2회 코리아드라마어워즈 대상,2008,제20회 한국PD대상 탤런트부문 출연자상,2008,그리메상 최우수 남자연기자상,2007,MBC 연기대상 남자 최우수상,2007,제43회 백상예술대상 TV부문 최우수남자연기상,2007,SBS 연기대상 드라마PD가 뽑은 연기상,2006,제33회 한국방송대상 올해의 방송인상 탤런트부문,2006,제18회 한국방송프로듀서상 연기자상,2006,그리메상 최우수 남자연기자상,2005,KBS 연기대상 대상,2005,대한민국 영상대전 포토제닉상,2005,KBS 바른언어상,2004,부산 국제영화제 신인남우상,2001,제4회 디렉터스 컷 어워즈 남자 신인연기자상,2001,MBC 연기대상 TV신인상,2000
김명수,"KBS 연기대상 베스트 커플상 (단, 하나의 사랑)",2019,"KBS 연기대상 K-DRAMA 한류스타상 (단, 하나의 사랑)",2019,"KBS 연기대상 남자 신인상 (단, 하나의 사랑)",2019,아시아 아티스트 어워즈 배우부문 베스트 아이콘,2018,MBC 연기대상 남자 인기상,2017,MBC 연기대상 최고의 캐릭터 부문 투혼 연기상,2017
김민서
김민재,SAF 연기대상 뉴스타상,2016
김민정,제12회 코리아드라마어워즈 여자 최우수 연기상,2019,아시아태평양 스타어워즈 여자 연기상,2018,KBS 연기대상 중편드라마부문 여자 우수 연기상,2015,한국주얼리페어 베스트 주얼리 레이디,2008,MBC 연기대상 미니시리즈부문 황금연기상,2008,제2회 Mnet 20's choice 드라마 스타상,2008,SBS 연기대상 10대 스타상,2005,MBC 연기대상 신인상,2004,SBS 연기대상 뉴스타상,2002,KBS 연기대상 아역상,1992
김민준,제5회 Mnet 20's Choice 핫 트렌디 가이상,2011,제17회 부일영화상 남우조연상,2008,제40회 백상예술대상 TV부문 신인연기상,2004,MBC 연기대상 신인상,2003
김민희,제55회 히혼국제영화제 여우주연상,2017,제67회 베를린국제영화제 은곰상 여우주연상,2017,제37회 청룡영화상 여우주연상,2016,제16회 디렉터스 컷 어워즈 여자 연기자상,2016,제16회 부산영화평론가협회상 여우주연상,2015,올해의 여성영화인상 연기상,2013,제34회 청룡영화상 청정원 인기스타상,2013,제49회 백상예술대상 영화부문 여자 최우수연기상,2013,제21회 부일영화상 여우주연상,2012,제9회 부산영화평론가협회상 여우주연상,2008,제44회 백상예술대상 영화부문 여자최우수연기상,2008,SBS 연기대상 여자신인상,2000,KBS 청소년 연기상,1999
김범,제1회 바비&켄 어워즈 올해의 켄,2010,SBS 연기대상 뉴스타상,2009,제4회 앙드레김 베스트 스타 어워드 스타상,2009,제2회 코리아드라마어워즈 인기상,2008
김병철,KBS 연기대상 미니시리즈부문 남자 조연상 (닥터 프리즈너),2019,제55회 백상예술대상 TV부문 남자 조연상,2019,코리아드라마어워즈 인기캐릭터상,2017
김보미
김상경,KBS 연기대상 장편드라마부문 남자 우수연기상,2014,KBS 연기대상 베스트 커플상,2014,그리메상 남자연기자상,2008,제1회 대한민국 영화연기대상 최고의 눈물연기상,2007,춘사대상영화제 남자신인상,2002,MBC 연기대상 신인상,1999
김새론,제9회 코리아 드라마 어워즈 여자신인상,2016,제24회 중국금계백화영화제 최우수 외국어영화 여우주연상,2015,제35회 황금촬영상 시상식 신인여우상,2015,제35회 청룡영화상 신인여우상,2014,헤럴드동아 라이프스타일 어워드 올해의 스타일 아이콘 루키상,2014,MBC 연기대상 아역상,2013,제5회 피어선 영상페스티벌 최고여자 아역배우상,2013,제8회 맥스무비 최고의 영화상 최고의 여자신인배우상,2011,버스터코펜하겐국제아동청소년영화제 아역배우 특별언급상,2010,제8회 대한민국 영화대상 신인여우상,2010,제19회 부일영화상 신인여자연기상,2010
김선아,SBS 연기대상 대상,2018,SBS 연기대상 베스트 커플상,2018,MBC 연기대상 수목미니시리즈부문 여자 최우수연기상,2018,그리메상 최우수여자연기자상,2018,제34회 황금촬영상 최우수 여우주연상,2014,SBS 연기대상 10대 스타상,2011,SBS 연기대상 주말연속극부문 여자 최우수연기상,2011,CETV 아시아 10대 인기스타상,2011,SBS 연기대상 드라마스페셜부문 여자 연기상,2009,SBS 연기대상 10대 스타상,2009,경희대학교 예술디자인대학 공로상,2009,제1회 서울 드라마 어워즈 미니시리즈부문 최우수상,2006,제18회 한국방송프로듀서상 연기자상,2006,그리메상 최우수여자연기상,2005,MBC 연기대상 대상,2005,MBC 연기대상 최우수상,2005,MBC 연기대상 베스트커플상,2005,MBC 연기대상 인기상,2005,환경재단 세상을 밝게 만든 사람들,2005,대한민국 영상대전 포토제닉상,2005,황금촬영상 인기상,2004,제38회 납세자의 날 국무총리표창,2004,제40회 백상예술대상 영화부문 인기상,2004,관객이 뽑은 올해의 영화상 여자배우상,2003,황금촬영상 신인여우상,2003
김선호,MBC 연기대상 월화극부문 남자 우수연기상,2017,MBC 연기대상 남자 신인상,2017
김성령,SAF 연기대상 10대스타상,2016,MBC 연기대상 10대 스타상,2015,제35회 황금촬영상 시상식 심사위원특별상,2015,MBC 방송연예대상 버라이어티부문 인기상,2014,SBS 연기대상 중편드라마 부문 여자 특별연기상,2013,제2회 대전드라마페스티벌 여자 연기상,2013,SBS 연기대상 미니시리즈부문 여자 우수연기상,2012,KBS 연기대상 우수조연상,2002,KBS 연기대상 우수상,1999,제27회 백상예술대상 신인여우상,1991,제29회 대종상영화제 신인상,1991,제32회 미스코리아 진,1988
김성수,SBS 연예대상 인기상,2013,MBC 방송연예대상 코미디부문 남자 최우수상,2010,스타일아이콘어워즈 남자패셔니스타부문상,2009,제1회 대한민국 주얼리 어워드 루비상,2008,제2회 한국모델상 패션모델부문 모델스타상,2007,SBS 연기대상 뉴스타상,2004
김세정,KBS 연기대상 K-DRAMA 한류스타상 (너의 노래를 들려줘),2019,KBS 연기대상 여자 신인상,2017,SBS 연예대상 베스트 챌린지상,2017
김소은,SAF 연기대상 장편드라마부문 여자 특별연기상,2016,MBC 방송연예대상 올해의 뉴스타상,2014,MBC 방송연예대상 베스트 커플상,2014,MBC 연기대상 여자 신인연기상,2012,KBS 연기대상 여자신인상,2009
김소현,KBS 연기대상 미니시리즈부문 여자 우수상 (조선로코 - 녹두전),2019,KBS 연기대상 베스트 커플상 (조선로코 - 녹두전),2019,MBC 방송연예대상 뮤직토크부문 여자 우수상,2018,MBC 연기대상 여자 인기상,2017,KBS 연기대상 여자 신인 연기상,2015,KBS 연기대상 베스트 커플상,2015,KBS 연기대상 네티즌상,2015,제8회 코리아 드라마 어워즈 올해의 스타상,2015,KBS 연기대상 연작 단막극상,2014,MBC 방송연예대상 뮤직토크쇼부문 인기상,2014,SBS 연기대상 뉴스타상,2013,MBC 방송연예대상 쇼버라이어티부문 여자 신인상,2013,헤럴드 동아TV 라이프스타일 어워드 올해의 루키,2013,MBC 연기대상 여자 아역연기상,2012,제1회 K-드라마 스타 어워즈 아역상,2012
김소혜,아시아모델어워즈 연기자부문 신인상,2019,브랜드 고객충성도 대상 인물문화 연기돌부문,2019
김수로,제26회 KBS 연예대상 베스트 챌린지상 (으라차차 만수로),2019,MBC 방송연예대상 우정상,2014,MBC 방송연예대상 남자 최우수상,2013,SBS 연기대상 주말연속극부문 남자 우수연기상,2012,KBS 연기대상 미니시리즈부문 남자 우수연기상,2010,SBS 방송연예대상 프로듀서 선정 TV스타상,2008
김수현,KBS 연기대상 대상,2015,KBS 연기대상 베스트 커플상,2015,KBS 연기대상 네티즌상,2015,국가브랜드대상 문화부문,2015,제4회 아시아태평양 스타어워즈 대상,2015,제52회 대종상영화제 남자인기상,2015,제8회 코리아 드라마 어워즈 대상,2015,제8회 코리아 드라마 어워즈 한류스타상,2015,제15회 화정 어워즈 글로벌 최고 남자 드라마 배우상,2015,SBS 연기대상 중편드라마부문 남자 최우수연기상,2014,SBS 연기대상 네티즌 인기상,2014,SBS 연기대상 10대스타상,2014,SBS 연기대상 베스트커플상,2014,제5회 대한민국 대중문화예술상 국무총리표창,2014,제3회 대전드라마페스티벌 중편 드라마 부문 남자 최우수연기상,2014,제3회 대전드라마페스티벌 한류스타상,2014,스타일아이콘어워즈 본상,2014,도쿄 드라마 어워즈 아시아 최고 배우상,2014,제2회 마리끌레르 아시아스타어워즈 아시아스타상,2014,제7회 코리아 드라마 어워즈 한류핫스타상,2014,제7회 코리아 드라마 어워즈 대상,2014,제9회 서울 드라마 어워즈 네티즌 인기상,2014,제9회 서울 드라마 어워즈 한류드라마 남자배우상,2014,제50회 백상예술대상 영화부문 남자 신인연기상,2014,제50회 백상예술대상 영화부문 남자 인기상,2014,제50회 백상예술대상 TV부문 남자 인기상,2014,제17회 부천국제판타스틱영화제 판타지아 어워드,2013,코스모 뷰티 어워즈 아시아 드림 스타상,2013,제50회 대종상영화제 신인남우상,2013,제10회 서울영상광고제 올해의 모델상,2013,MBC 연기대상 미니시리즈부문 남자 최우수상,2012,MBC 연기대상 인기상,2012,제1회 K-드라마 스타 어워즈 우수남자연기상,2012,제33회 청룡영화상 인기스타상,2012,제3회 대중문화예술상 문화체육관광부장관표창,2012,제39회 한국방송대상 탤런트상,2012,제6회 Mnet 20's Choice 20's 폭스바겐 시로코 블루카펫 인기상,2012,제6회 Mnet 20's Choice 남자 20's 드라마 스타상,2012,제48회 백상예술대상 TV부문 남자 최우수 연기상,2012,KBS 연기대상 남자 신인상,2011,KBS 연기대상 인기상,2011,KBS 연기대상 베스트커플상,2011,제27회 코리아 베스트드레서 스완 어워드 탤런트부문,2011,제4회 스타일 아이콘 어워즈 뉴 아이콘,2011,제4회 코리아드라마어워즈 인기상,2011,제4회 코리아드라마어워즈 남자 신인상,2011,제6회 아시아모델상시상식 CF모델상,2011,SBS 연기대상 뉴스타상,2010
김승우,제31회 한국PD대상 출연자상 부문 TV진행자상,2019,제11회 KBS 연예대상 쇼오락MC부문 남자 최우수상,2012,제10회 KBS 연예대상 쇼오락MC부문 남자 우수상,2011,제9회 KBS 연예대상 쇼오락MC부문 남자 신인상,2010,KBS 연기대상 중편드라마부문 남자 우수연기상,2009,제14회 춘사대상영화제 인기상,2006,KBS 연기대상 베스트커플상,2003,KBS 연기대상 인기상,2003,KBS 연기대상 우수연기상,2003,MBC 연기대상 최우수 연기상,1998
김시후
김아중,KBS 연기대상 미니드라마부문 여자 우수연기상,2009,제4회 앙드레김 베스트 스타 어워드 스타상,2009,제46회 저축의 날 국무총리 표창,2009,제22회 골든디스크상 특별상,2007,제28회 청룡영화제 인기스타상,2007,엘르스타일 어워드 핫페이스,2007,제45회 영화의 날 유망여자연기자상,2007,제1회 대한민국영화연기대상 여우신인상,2007,제3회 프리미어 라이징 스타 어워드 여우주연상,2007,제15회 춘사대상영화제 여우주연상,2007,"제44회 대종상영화제 여우주연상, 국내인기상",2007,제4회 맥스무비 최고의 영화상 최고의 여자배우상,2007,한국 모델상 시상식 인기스타상,2007,제6회 디지털 뮤직 어워드 송 오브 더 먼스상,2007,제42회 백상예술대상 인기상,2006,KBS 연기대상 여자 신인연기상,2005
김여진,제20회 부일영화상 여우 조연상,2011,제3회 부산영화평론가협회상 여우조연상,2002,대종상 영화제 여우조연상,2000,이천 춘사대상영화제 신인상수상,1998,청룡영화상 신인상수상,1998
김영광,제55회 백상예술대상 영화부문 남자 신인 연기상,2019,제39회 청룡영화상 인기스타상,2018,SBS 연기대상 뉴스타상,2014,스타일아이콘어워즈 모델부문상,2009,아시아 모델 페스티벌 어워즈 패션모델상,2009,한국패션사진작가협회 신인모델상,2008
김영애,KBS 연기대상 특별공로상,2017,제54회 대종상영화제 공로상,2017,제53회 백상예술대상 공로상,2017,제8회 코리아 드라마 어워즈 공로상,2015,제35회 청룡영화상 여우조연상,2014,제51회 대종상영화제 여우조연상,2014,MBC 드라마대상 특별상,2011,제7회 맥스무비 최고의 영화상 최고의 여자조연배우상,2010,제46회 대종상영화제 여우조연상,2009,제36회 백상예술대상 여자최우수상,2000,SBS 연기대상 최우수여자연기상,2000,제10회 백상예술대상 신인상,1974
김영철,KBS 연기대상 대상,2017,KBS 연기대상 일일극부문 남자 우수연기상,2012,제16회 이천춘사대상영화제 남우조연상,2008,제1회 코리아드라마어워즈 심사위원 특별상,2007,SBS 연기대상 연속극부문 남자연기상,2003,SBS 연기대상 10대스타상,2003,베스트드레서 특별상,2001,제28회 한국방송대상 탤런트상,2001,제37회 백상예술대상 TV부문 남자최우수연기상,2001,KBS 연기대상 대상,2000,KBS 연기대상 우수연기상,1996,제25회 백상예술대상 TV부문 남자최우수연기상,1989,KBS 연기대상 우수연기상,1987,KBS 연기대상 우수연기상,1985
김옥빈,제23회 춘사영화제 여우주연상,2018,제3회 아시아태평양 스타 어워즈 장편드라마 부문 여자 우수연기상,2014,제42회 시체스영화제 오피셜 판타스틱 여우주연상,2009,MBC 연기대상 PD상,2006
김우빈,제35회 청룡영화상 인기스타상,2014,제51회 대종상영화제 하나금융스타상,연도없음,제18회 부천국제판타스틱영화제 판타지아 어워드,2014,제9회 아시아모델상시상식 아시아특별상,2014,SBS 연기대상 10대스타상,2013,중국 TV 드라마 어워즈 해외 최고 인기 아티스트상,2013,제2회 대전드라마페스티벌 남자 신인상,2013,제8회 아시아모델상시상식 뉴스타상,2013
김유리,KOLSA 대한민국 라이프스타일 어워드 올해의 베스트드레서상,2015,제3회 대전드라마페스티벌 여자 베스트 드레서상,2014,SBS 연기대상 뉴스타상,2013,제2회 대전드라마페스티벌 여자 신인상,2013
김유빈,KBS 연기대상 청소년 연기상,2013,MBC 드라마대상 아역상,2011
김유정,제53회 백상예술대상 TV부문 여자 인기상,2017,야후 아시아 버즈 어워즈 연간 최다 검색 신세대 여배우상,2016,KBS 연기대상 중편드라마부문 여자 우수상,2016,KBS 연기대상 베스트 커플상,2016,아시아 아티스트 어워즈 베스트 아이콘,2016,제5회 아시아태평양 스타어워즈 신인상,2016,스타일아이콘어워즈 어썸 틴상,2016,MBC 연기대상 10대 스타상,2015,SBS 연기대상 뉴스타상,2014,MBC 연기대상 아역상,2012,제1회 K-드라마 스타 어워즈 아역상,2012,헤럴드 동아TV 라이프스타일 어워드 스타일아이콘루키상,2012,제4회 피어선 영상페스티벌 최고여자 아역배우상,2012,KBS 연기대상 청소년연기상,2010,MBC 연기대상 특별상부문 아역상,2010,SBS 연기대상 아역상,2008
김재욱,제4회 아시아 모델 페스티벌 어워즈 모델특별상,2009,제16회 대한민국문화연예대상 영화배우 남자 신인상,2008,제1회 코리아드라마어워즈 인기상,2007
